Id,CreationDate,Score,Tags,ViewCount,AnswerCount,FavoriteCount
"50957","2019-04-26 06:04:58","0","<neural-network><tensorflow><training>","103","1",""
"50958","2019-04-26 06:12:35","1","<machine-learning><neural-network><deep-learning><cnn><image-classification>","30","1",""
"50959","2019-04-26 06:31:30","1","<clustering>","23","0",""
"50966","2019-04-26 08:27:46","0","<lstm>","149","1",""
"50967","2019-04-26 08:46:11","2","<cross-validation><overfitting>","218","1",""
"50968","2019-04-26 09:20:36","3","<machine-learning><python><classification><predictive-modeling><svm>","501","3",""
"50971","2019-04-26 10:05:34","0","<statistics>","32","2",""
"50982","2019-04-26 13:58:13","1","<machine-learning><machine-learning-model><anomaly-detection><binary><anomaly>","68","1","1"
"50985","2019-04-26 14:04:32","1","<python><keras><tensorflow>","1433","1",""
"50988","2019-04-26 14:23:59","3","<machine-learning><dataset><data><random-forest><training>","53","1",""
"50992","2019-04-26 16:14:47","3","<clustering>","88","2",""
"50995","2019-04-26 16:42:09","3","<machine-learning><regression>","1567","2",""
"50997","2019-04-26 17:45:32","4","<neural-network>","69","1",""
"50998","2019-04-26 17:50:12","6","<neural-network><deep-learning><keras><class-imbalance>","819","1","2"
"51002","2019-04-26 18:58:58","0","<neural-network>","25","0",""
"51007","2019-04-27 03:05:01","0","<python><nlp><nltk>","322","2",""
"51012","2019-04-27 08:01:57","1","<regression><class-imbalance>","54","1",""
"51014","2019-04-27 08:45:15","0","<neural-network><deep-learning><linear-regression><activation-function>","77","1",""
"51015","2019-04-27 10:01:57","2","<regression><linear-regression><kaggle>","65","1",""
"51020","2019-04-27 13:15:57","4","<python><recommender-system><numpy><cosine-distance>","2727","3",""
"51024","2019-04-27 14:46:04","2","<python><predictive-modeling><numpy>","451","1",""
"51027","2019-04-27 15:00:15","5","<machine-learning><python><data>","1167","2",""
"51032","2019-04-27 17:26:56","5","<performance><hardware>","688","1",""
"51033","2019-04-27 17:50:47","3","<machine-learning><python><prediction>","1102","1","2"
"51034","2019-04-27 18:40:02","0","<deep-learning><nlp><lstm><rnn>","66","0",""
"51036","2019-04-27 20:04:50","1","<python><dataset><normalization>","1067","2",""
"51038","2019-04-27 20:39:59","0","<python><dataset><matplotlib>","570","1",""
"51039","2019-04-27 21:23:17","1","<decision-trees>","177","1","1"
"51043","2019-04-27 23:02:07","1","<python><keras><scikit-learn><tensorflow><stacked-lstm>","461","0","1"
"51048","2019-04-28 05:58:43","0","<tensorflow><cnn><loss-function><heatmap>","1254","1",""
"51049","2019-04-28 07:13:20","4","<time-series><prediction><anomaly-detection>","74","1","1"
"51053","2019-04-28 10:56:28","1","<tensorflow>","113","0",""
"51055","2019-04-28 12:28:06","1","<python>","893","2",""
"51056","2019-04-28 12:51:12","0","<machine-learning><automation>","48","1",""
"51057","2019-04-28 13:28:04","3","<machine-learning><python><xgboost><learning-to-rank>","4412","2","1"
"51065","2019-04-28 14:43:17","78","<nlp><encoding><attention-mechanism><transformer>","64157","4","40"
"51069","2019-04-28 15:27:23","0","<reinforcement-learning><pytorch><dqn><openai-gym>","420","1",""
"51079","2019-04-28 19:28:10","2","<machine-learning><deep-learning><multiclass-classification>","272","1","1"
"51082","2019-04-28 20:31:23","2","<keras><xgboost><training><weighted-data>","87","1",""
"51083","2019-04-28 21:17:26","1","<classification><feature-selection><feature-extraction><pca>","155","1","2"
"51084","2019-04-28 21:54:56","0","<dataset><cnn><svm><accuracy>","4778","2",""
"51085","2019-04-28 22:28:17","1","<deep-learning><keras>","81","0",""
"51086","2019-04-28 23:24:10","4","<tensorflow><lstm><sequence-to-sequence><attention-mechanism><vae>","4890","1","1"
"51087","2019-04-29 02:35:48","1","<machine-learning><classification><probability><boosting><ensemble>","46","1","1"
"51088","2019-04-29 03:32:47","2","<machine-learning><data><feature-engineering><features>","90","1",""
"51092","2019-04-29 07:01:23","1","<classification><time-series>","54","1",""
"51095","2019-04-29 09:04:54","0","<classification><sampling><class-imbalance><binary><smote>","96","2",""
"51096","2019-04-29 09:10:16","3","<nlp><structured-data>","450","1","2"
"51100","2019-04-29 09:47:55","3","<deep-learning><classification><keras><scikit-learn><decision-trees>","3438","1","2"
"51101","2019-04-29 10:03:31","2","<python><deep-learning><anomaly-detection>","214","1",""
"51102","2019-04-29 10:20:17","0","<machine-learning><classification>","33","1",""
"51106","2019-04-29 10:51:39","0","<python><classification><keras><multilabel-classification><nlp>","27","1",""
"51109","2019-04-29 11:49:06","1","<machine-learning><data-mining><data>","99","1",""
"51112","2019-04-29 13:11:33","1","<machine-learning><python><clustering><pandas><k-means>","1866","0",""
"51115","2019-04-29 13:23:52","0","<tensorflow><finite-precision>","165","0",""
"51118","2019-04-29 13:49:04","0","<python><scikit-learn><feature-selection>","3039","1",""
"51122","2019-04-29 14:46:52","2","<python><neural-network><tensorflow><lstm><dropout>","558","0",""
"51123","2019-04-29 15:15:42","4","<machine-learning><python><neural-network><deep-learning><keras>","5681","2","1"
"51125","2019-04-29 16:05:56","0","<time-series>","734","1","2"
"51127","2019-04-29 16:49:20","2","<deep-learning><rnn><convolutional-neural-network>","93","1",""
"51131","2019-04-29 17:24:10","1","<neural-network><keras><time-series><lstm><rnn>","521","0","1"
"51132","2019-04-29 17:48:04","4","<scikit-learn><prediction><dimensionality-reduction><feature-scaling><pipelines>","414","2","0"
"51136","2019-04-29 20:18:39","1","<regression><lstm><deep-learning>","1755","3",""
"51139","2019-04-29 20:46:15","0","<pca>","33","1",""
"51141","2019-04-29 21:43:59","4","<machine-learning><nlp><language-model>","278","1","1"
"51144","2019-04-29 22:17:22","1","<machine-learning><deep-learning><time-series><optimization>","117","1",""
"51150","2019-04-30 02:02:40","0","<python><pytorch>","235","0",""
"51154","2019-04-30 04:18:11","0","<python><recommender-system><pyspark><metric>","175","0","0"
"51155","2019-04-30 05:46:53","6","<machine-learning><python><scikit-learn><statistics>","4676","3","3"
"51157","2019-04-30 06:03:42","1","<feature-scaling><batch-normalization>","1756","1",""
"51159","2019-04-30 07:12:24","2","<python><scikit-learn>","97","1",""
"51167","2019-04-30 10:39:41","4","<machine-learning><classification><random-forest>","237","1","1"
"51170","2019-04-30 12:40:01","5","<nlp><data-mining><pandas><text-mining>","101","1","1"
"51173","2019-04-30 13:38:10","1","<deep-learning><keras><tensorflow>","2258","0",""
"51175","2019-04-30 13:54:11","6","<python><predictive-modeling><pandas><decision-trees><scipy>","141","3","1"
"51177","2019-04-30 14:25:34","1","<keras>","28","0",""
"51180","2019-04-30 15:09:12","-2","<machine-learning><python><random-forest>","80","1",""
"51181","2019-04-30 15:11:23","1","<python><neural-network><keras>","164","0",""
"51182","2019-04-30 15:16:04","0","<python><markov-hidden-model>","758","1",""
"51183","2019-04-30 15:26:02","1","<neural-network><deep-learning><rnn>","45","2",""
"51188","2019-04-30 17:09:01","13","<machine-learning><classification><lightgbm>","4423","4",""
"51193","2019-04-30 19:26:30","1","<svm><noise>","20","0","1"
"51196","2019-04-30 21:17:05","0","<similarity><information-retrieval>","45","1",""
"51202","2019-05-01 00:48:30","5","<deep-learning><tensorflow><lstm><rnn>","1937","1",""
"51203","2019-05-01 00:50:35","0","<machine-learning><python><scikit-learn>","3000","1","1"
"51206","2019-05-01 02:24:20","2","<machine-learning><nlp><text-mining><ipython>","35","0",""
"51214","2019-05-01 10:13:13","2","<machine-learning><classification><machine-learning-model><pca>","296","1",""
"51215","2019-05-01 10:54:25","2","<random-forest><decision-trees>","1602","3","1"
"51221","2019-05-01 12:14:18","0","<neural-network><lstm><rnn><nlp><sentiment-analysis>","251","1",""
"51222","2019-05-01 12:19:07","0","<supervised-learning><feature-scaling>","151","1",""
"51224","2019-05-01 12:55:31","0","<scikit-learn><tfidf>","3565","1",""
"51230","2019-05-01 15:35:48","0","<machine-learning><scikit-learn><time-series><predictive-modeling>","60","1",""
"51231","2019-05-01 15:35:57","4","<keras><tensorflow><training><inception><colab>","2146","3",""
"51236","2019-05-01 17:00:52","0","<machine-learning><python><scikit-learn><training>","1255","3","1"
"51242","2019-05-01 19:04:18","1","<python><classification><svm><tfidf><classifier>","179","0",""
"51243","2019-05-01 19:23:28","1","<optimization><sequence>","47","0",""
"51245","2019-05-01 20:48:29","3","<bigdata>","36","1",""
"51246","2019-05-01 21:22:37","1","<keras><cnn><rnn><implementation>","90","1",""
"51249","2019-05-01 23:50:00","3","<keras><bigdata><training>","6504","2","2"
"51259","2019-05-02 08:03:25","1","<machine-learning><neural-network><prediction><orange>","61","0",""
"51261","2019-05-02 08:35:25","0","<machine-learning><data-mining><semi-supervised-learning><active-learning>","246","1",""
"51264","2019-05-02 09:41:53","2","<machine-learning><python><classification><keras><lstm>","3950","1","2"
"51266","2019-05-02 10:48:55","0","<machine-learning><visualization><anomaly-detection><outlier>","97","2",""
"51270","2019-05-02 12:12:56","2","<dataset><fuzzy-logic><oracle>","46","0",""
"51275","2019-05-02 12:55:47","1","<machine-learning>","165","1","0"
"51276","2019-05-02 13:14:06","6","<machine-learning><neural-network><deep-learning><pytorch><gan>","5124","2","3"
"51279","2019-05-02 13:59:15","0","<deep-learning><pytorch><bert>","368","1",""
"51280","2019-05-02 14:30:07","6","<neural-network><deep-learning><keras><image-classification><transfer-learning>","14956","2","2"
"51286","2019-05-02 17:25:07","4","<python><keras><tensorflow>","1464","1","1"
"51287","2019-05-02 17:52:31","0","<neural-network><homework>","63","2",""
"51295","2019-05-02 21:08:26","0","<python><pandas><dummy-variables>","505","1",""
"51296","2019-05-02 21:08:31","2","<python><keras><tensorflow><autoencoder><sequence-to-sequence>","3995","1",""
"51297","2019-05-02 21:39:11","0","<regression><predictive-modeling><data-science-model>","233","2","1"
"51298","2019-05-02 21:45:11","0","<bigdata><apache-hadoop>","17","1",""
"51302","2019-05-03 00:25:45","0","<classification><linear-regression><optimization>","86","1",""
"51306","2019-05-03 01:49:01","2","<machine-learning><svm>","54","1",""
"51311","2019-05-03 07:03:51","1","<beginner>","310","2",""
"51312","2019-05-03 07:15:12","3","<scikit-learn><cross-validation><machine-learning-model>","93","1",""
"51316","2019-05-03 09:52:26","1","<hardware>","20","0",""
"51317","2019-05-03 09:57:29","7","<neural-network><scikit-learn><preprocessing><feature-scaling>","663","2","2"
"51318","2019-05-03 11:57:10","1","<deep-learning><keras><image-classification><transfer-learning><inception>","6070","1","3"
"51319","2019-05-03 12:03:58","2","<keras><regression><lstm><accuracy>","2801","2",""
"51323","2019-05-03 12:34:59","1","<machine-learning><python><scikit-learn><metric>","1523","2","1"
"51324","2019-05-03 12:43:40","-1","<clustering><decision-trees><k-means>","290","2",""
"51325","2019-05-03 13:33:27","2","<linear-regression><pytorch>","438","2","4"
"51330","2019-05-03 16:54:01","1","<naive-bayes-classifier><bayesian-networks>","107","1",""
"51331","2019-05-03 17:08:22","0","<machine-learning><r><predictive-modeling>","39","1",""
"51335","2019-05-03 17:52:32","0","<logistic-regression><prediction><correlation>","105","1",""
"51345","2019-05-03 20:48:37","1","<neural-network><keras><loss-function>","522","0",""
"51346","2019-05-03 22:00:19","0","<python><xgboost>","228","1",""
"51348","2019-05-03 22:42:39","8","<machine-learning><python><dataset><data-cleaning><randomized-algorithms>","6525","3","8"
"51351","2019-05-04 01:42:58","1","<orange><orange3>","818","1",""
"51352","2019-05-04 01:45:45","2","<visualization>","94","2","1"
"51354","2019-05-04 04:26:38","2","<keras><cnn><mnist>","171","2",""
"51357","2019-05-04 05:27:36","1","<data-mining><similarity>","263","0","1"
"51358","2019-05-04 05:39:37","0","<statistics><correlation>","1311","5","1"
"51367","2019-05-04 08:19:54","1","<machine-learning><deep-learning><nlp>","160","1",""
"51368","2019-05-04 08:25:21","4","<keras><cnn><image-classification><transfer-learning><bayesian-networks>","377","1","1"
"51371","2019-05-04 09:09:16","3","<reinforcement-learning><beginner><q-learning>","673","1",""
"51375","2019-05-04 10:23:13","9","<machine-learning><python><pandas><numpy><image-preprocessing>","5475","4","3"
"51388","2019-05-04 15:24:53","5","<dataset><sql>","47","1",""
"51397","2019-05-04 19:09:29","4","<python><scikit-learn><mlp><randomized-algorithms>","267","1",""
"51399","2019-05-04 19:32:14","0","<machine-learning><python><neural-network><keras><tensorflow>","42","1",""
"51402","2019-05-04 21:40:19","2","<reinforcement-learning><q-learning>","30","1",""
"51404","2019-05-04 23:29:32","16","<python><nlp><word2vec><gensim>","27692","3","6"
"51406","2019-05-05 00:29:50","0","<machine-learning><classification><machine-learning-model><class-imbalance><imbalanced-learn>","162","2","1"
"51408","2019-05-05 04:55:11","0","<scikit-learn><clustering>","16","1",""
"51409","2019-05-05 05:42:44","0","<r><predictive-modeling><statistics><forecasting><data-analysis>","78","1",""
"51419","2019-05-05 08:23:38","2","<machine-learning><python><machine-learning-model>","58","1",""
"51421","2019-05-05 09:14:38","0","<machine-learning><python><random-forest>","60","0",""
"51422","2019-05-05 09:21:05","0","<machine-learning><svm>","310","1",""
"51425","2019-05-05 11:40:53","1","<machine-learning><neural-network><linear-regression>","33","1","0"
"51429","2019-05-05 12:24:56","2","<python><deep-learning><keras><cnn><computer-vision>","2208","1",""
"51430","2019-05-05 12:34:36","1","<deep-learning><reinforcement-learning><loss-function><q-learning>","136","0",""
"51431","2019-05-05 12:46:04","1","<machine-learning><neural-network><deep-learning><hardware>","186","1",""
"51436","2019-05-05 13:40:51","1","<python><statistics><probability><scipy>","7496","2",""
"51443","2019-05-05 17:18:03","1","<keras><machine-learning-model>","117","1",""
"51444","2019-05-05 17:39:44","3","<scikit-learn><transformer>","106","2",""
"51450","2019-05-05 18:20:00","1","<time-series><lstm><rnn><forecasting>","438","0","1"
"51451","2019-05-05 18:29:18","2","<time-series><data><data-wrangling>","145","1","1"
"51452","2019-05-05 19:59:19","1","<python><convolution><pytorch>","1023","2",""
"51453","2019-05-05 22:37:07","2","<svm><hinge-loss>","823","1",""
"51456","2019-05-06 01:11:01","2","<classification><lstm><feature-selection><feature-extraction><machine-learning-model>","279","1","1"
"51457","2019-05-06 01:12:08","1","<python>","144","1",""
"51463","2019-05-06 05:02:52","0","<numpy>","347","1",""
"51467","2019-05-06 06:51:03","-2","<deep-learning><keras><multilabel-classification><labels>","430","2",""
"51468","2019-05-06 06:53:07","5","<machine-learning><neural-network><deep-learning><keras><prediction>","1284","3","5"
"51470","2019-05-06 06:59:50","17","<machine-learning><neural-network><deep-learning><keras><cnn>","11303","2","7"
"51473","2019-05-06 07:13:52","1","<machine-learning><linear-regression><evaluation><cost-function>","46","1",""
"51482","2019-05-06 09:02:09","1","<tensorflow><rnn>","717","1",""
"51489","2019-05-06 10:32:58","0","<machine-learning><keras><computer-vision><gan>","242","1",""
"51490","2019-05-06 11:11:49","0","<machine-learning><machine-learning-model><prediction><azure-ml>","43","1",""
"51491","2019-05-06 11:47:47","1","<machine-learning><neural-network><deep-learning><predictive-modeling><matlab>","23","0",""
"51492","2019-05-06 12:08:14","0","<r><clustering><binary><numerical>","292","0",""
"51497","2019-05-06 13:38:49","3","<machine-learning><rbf>","29","1",""
"51499","2019-05-06 14:26:40","1","<xgboost>","1776","0","1"
"51506","2019-05-06 15:52:27","0","<classification><feature-selection><feature-engineering>","25","0",""
"51509","2019-05-06 17:28:59","1","<numpy><plotting><matplotlib>","214","1",""
"51512","2019-05-06 21:04:57","1","<tensorflow><cnn><accuracy>","66","0",""
"51516","2019-05-07 00:57:28","2","<machine-learning><cross-validation>","120","1",""
"51518","2019-05-07 02:35:27","1","<machine-learning><feature-selection><linear-regression><orange>","53","0",""
"51520","2019-05-07 04:30:36","1","<machine-learning><time-series><predictive-modeling>","2141","4","1"
"51522","2019-05-07 04:53:18","6","<machine-learning><nlp><transformer><bert>","12341","2","2"
"51526","2019-05-07 06:46:51","4","<reference-request><etl>","1374","1",""
"51530","2019-05-07 06:59:20","0","<clustering><k-means><features>","69","1",""
"51532","2019-05-07 07:32:40","1","<machine-learning><neural-network><deep-learning><keras>","27","0","1"
"51536","2019-05-07 09:30:35","2","<python><tensorflow>","2503","1","1"
"51537","2019-05-07 09:57:53","0","<machine-learning><classification><clustering>","91","1",""
"51538","2019-05-07 10:34:39","5","<python><keras><cnn>","1663","1","2"
"51542","2019-05-07 12:17:01","0","<deep-learning><numpy><plotting><matplotlib><ipython>","24","0",""
"51544","2019-05-07 13:06:36","1","<machine-learning><neural-network><deep-learning><keras><lstm>","61","1",""
"51545","2019-05-07 13:07:40","7","<machine-learning><neural-network><deep-learning><activation-function>","2435","4","2"
"51546","2019-05-07 13:17:37","-2","<python><pandas><csv>","1016","2",""
"51554","2019-05-07 13:59:10","4","<python><pandas><jupyter><ipython>","3255","3","1"
"51558","2019-05-07 15:21:50","0","<r>","37","1",""
"51567","2019-05-07 19:39:10","4","<predictive-modeling><missing-data><data-imputation>","1816","3",""
"51569","2019-05-07 20:01:00","0","<machine-learning><python><scikit-learn>","207","1","0"
"51575","2019-05-07 23:47:17","1","<neural-network><keras>","385","1",""
"51576","2019-05-07 23:50:35","2","<recommender-system>","385","1","2"
"51578","2019-05-07 23:53:25","0","<machine-learning><deep-learning><matlab><error-handling>","27","0",""
"51585","2019-05-08 03:32:38","0","<python><scikit-learn><logistic-regression>","81","2",""
"51587","2019-05-08 04:03:01","2","<time-series><clustering><k-means>","253","1",""
"51590","2019-05-08 04:51:25","1","<python><random-forest>","694","0",""
"51591","2019-05-08 05:07:30","3","<feature-selection><correlation>","8766","1","2"
"51594","2019-05-08 07:45:51","3","<python><keras><tensorflow><theano>","209","1",""
"51595","2019-05-08 08:06:39","0","<dataset><image-recognition><mnist><ocr>","192","1",""
"51599","2019-05-08 09:07:07","2","<classification><regression><loss-function>","123","3","1"
"51600","2019-05-08 09:34:09","1","<python><pandas>","45","1",""
"51603","2019-05-08 09:56:15","2","<deep-learning><nvidia>","1229","1",""
"51605","2019-05-08 10:20:37","0","<data-science-model><numpy><plotting><matplotlib><ipython>","28","1",""
"51615","2019-05-08 13:17:04","8","<machine-learning><feature-selection><decision-trees>","8962","2","2"
"51620","2019-05-08 15:21:20","0","<machine-learning><prediction>","699","3",""
"51621","2019-05-08 16:32:01","0","<machine-learning><python><pandas><multiclass-classification>","252","2",""
"51632","2019-05-08 19:42:05","1","<data><automatic-summarization><spss>","4031","2",""
"51638","2019-05-08 22:14:31","1","<machine-learning><nlp>","147","1",""
"51646","2019-05-09 04:00:26","3","<machine-learning><python><r><boosting>","153","1","1"
"51647","2019-05-09 05:17:20","5","<mathematics><simulation><monte-carlo>","203","1",""
"51648","2019-05-09 05:35:08","0","<clustering><algorithms>","99","1",""
"51649","2019-05-09 05:45:58","1","<machine-learning><machine-learning-model><distance><metric>","79","0","1"
"51653","2019-05-09 06:53:49","0","<keras><multitask-learning>","1567","1",""
"51654","2019-05-09 07:03:37","0","<machine-learning><python><cloud-computing>","49","1",""
"51655","2019-05-09 07:05:27","0","<machine-learning><dataset><supervised-learning><sentiment-analysis>","2615","1",""
"51656","2019-05-09 07:20:41","0","<deep-learning><reinforcement-learning><pytorch>","1930","0",""
"51657","2019-05-09 07:40:11","0","<machine-learning><clustering><data><graphs>","23","0",""
"51664","2019-05-09 09:26:19","1","<xgboost><hyperparameter><hyperparameter-tuning><bayesian><gbm>","1285","0","1"
"51665","2019-05-09 09:30:21","3","<machine-learning><python><pandas><csv><kaggle>","6134","1",""
"51668","2019-05-09 10:11:55","3","<machine-learning><time-series><sequential-pattern-mining>","192","0","1"
"51670","2019-05-09 11:38:55","1","<classification>","34","1","2"
"51671","2019-05-09 11:53:26","3","<keras><image-classification>","16985","3",""
"51674","2019-05-09 12:41:47","1","<r><data-cleaning><regex>","113","2",""
"51677","2019-05-09 13:03:03","3","<neural-network><backpropagation>","3565","1",""
"51681","2019-05-09 13:22:20","3","<python><pandas><dataframe><csv>","315","1",""
"51683","2019-05-09 14:39:13","0","<keras><tensorflow><optimization><loss-function>","1248","2",""
"51687","2019-05-09 16:07:14","5","<python><neural-network><implementation>","219","1","1"
"51688","2019-05-09 16:18:03","0","<python><data-mining><churn>","641","1",""
"51689","2019-05-09 16:21:06","0","<machine-learning><word2vec><word-embeddings><nlp>","195","0",""
"51693","2019-05-09 16:48:08","4","<machine-learning><python><neural-network><keras>","1391","0","1"
"51696","2019-05-09 18:03:03","1","<python><computer-vision><image>","54","0",""
"51697","2019-05-09 18:06:36","2","<nlp><sequence><bert>","2296","1",""
"51698","2019-05-09 19:57:12","1","<bayesian-networks>","88","1",""
"51699","2019-05-09 20:04:45","1","<tensorflow><dataset><lstm><rnn>","257","0",""
"51700","2019-05-09 20:07:23","3","<deep-learning><tensorflow><dataset><lstm><rnn>","280","0",""
"51703","2019-05-09 20:57:06","5","<cross-validation>","564","1","1"
"51708","2019-05-09 23:37:44","1","<machine-learning><classification><regression>","66","2",""
"51710","2019-05-10 00:11:33","0","<deep-learning><cnn><convolutional-neural-network>","415","1",""
"51714","2019-05-10 03:06:31","2","<neural-network><optimization><mathematics>","60","2",""
"51731","2019-05-10 10:30:34","2","<machine-learning><deep-learning><performance>","1056","2","1"
"51733","2019-05-10 10:43:37","1","<machine-learning>","22","0","1"
"51735","2019-05-10 11:21:10","0","<deep-learning><tensorflow><computer-vision><object-detection>","88","0",""
"51737","2019-05-10 12:09:18","0","<deep-learning><tensorflow><computer-vision><object-detection>","30","0",""
"51740","2019-05-10 12:20:40","0","<statistics><prediction><sequence>","56","2",""
"51744","2019-05-10 13:03:04","1","<classification><feature-selection><machine-learning-model><prediction>","3810","2",""
"51749","2019-05-10 13:54:36","3","<svm><loss-function><hinge-loss>","469","1",""
"51751","2019-05-10 14:32:59","1","<neural-network><convolution><object-detection><faster-rcnn>","140","0",""
"51753","2019-05-10 15:27:03","1","<machine-learning><statistics>","68","1",""
"51758","2019-05-10 17:07:51","0","<python><machine-learning-model><pytorch><gaussian-process>","1229","1",""
"51763","2019-05-10 19:51:12","2","<deep-learning><cnn><computer-vision><scraping><fastai>","698","2","1"
"51768","2019-05-10 20:49:39","1","<data-formats><metadata>","34","0",""
"51776","2019-05-11 07:18:14","1","<r><regression><predictive-modeling>","40","1",""
"51781","2019-05-11 08:02:35","2","<pandas><matplotlib><seaborn>","1510","1",""
"51785","2019-05-11 08:36:07","10","<nlp><sequence><bert><transformer>","8944","1","5"
"51787","2019-05-11 09:51:51","3","<python><regression><linear-regression>","2710","1",""
"51788","2019-05-11 10:39:20","2","<python><deep-learning><tensorflow><computer-vision><object-detection>","47","0",""
"51789","2019-05-11 10:46:12","3","<reinforcement-learning><q-learning><openai-gym>","180","0",""
"51790","2019-05-11 12:22:09","2","<machine-learning><r><regression><logistic-regression>","2473","1",""
"51795","2019-05-11 16:59:55","4","<machine-learning><unsupervised-learning>","2486","3",""
"51797","2019-05-11 17:21:28","2","<r><dataframe><automatic-summarization>","37","0",""
"51800","2019-05-11 18:08:55","1","<training><methodology>","526","1",""
"51801","2019-05-11 18:10:23","1","<orange3>","56","0",""
"51805","2019-05-11 20:18:22","0","<python><time-series><prediction>","197","1",""
"51808","2019-05-11 22:40:28","6","<multiclass-classification><accuracy>","1169","1","1"
"51809","2019-05-12 00:57:05","1","<python><neural-network><deep-learning><tensorflow>","20","1",""
"51810","2019-05-12 01:24:54","-1","<neural-network><classification>","41","1",""
"51813","2019-05-12 06:17:19","7","<classification><svm>","5105","1","2"
"51815","2019-05-12 07:35:58","1","<neural-network><preprocessing><normalization><feature-scaling><counts>","174","1",""
"51816","2019-05-12 09:23:03","0","<classification><keras><tensorflow><multiclass-classification><multilabel-classification>","272","0",""
"51820","2019-05-12 11:01:15","1","<machine-learning><r><data-mining>","667","1",""
"51821","2019-05-12 11:39:57","3","<keras><time-series>","50","0",""
"51822","2019-05-12 11:47:54","1","<deep-learning><keras><lstm>","329","1",""
"51824","2019-05-12 11:55:11","0","<machine-learning><r><svm>","24","1",""
"51826","2019-05-12 12:01:31","1","<machine-learning><deep-learning><nlp>","292","1",""
"51828","2019-05-12 12:18:01","1","<machine-learning><deep-learning><keras><cnn><confusion-matrix>","121","0",""
"51829","2019-05-12 12:19:54","2","<keras><cnn><image-classification>","1454","1",""
"51831","2019-05-12 12:50:57","1","<python><cross-validation><training><grid-search>","1870","1",""
"51837","2019-05-12 14:12:19","0","<unsupervised-learning><supervised-learning><anomaly-detection><semi-supervised-learning>","1086","3",""
"51838","2019-05-12 15:19:46","1","<pandas>","208","1",""
"51846","2019-05-12 18:32:57","4","<regression><learning>","461","2","1"
"51857","2019-05-12 23:17:00","1","<machine-learning><deep-learning><classification><keras><lstm>","61","1",""
"51860","2019-05-13 02:44:35","9","<keras><cnn><lstm><image-classification><transfer-learning>","847","1","2"
"51861","2019-05-13 02:50:37","1","<apache-spark>","693","0",""
"51865","2019-05-13 03:52:14","2","<machine-learning><classification><data-mining><recommender-system><ranking>","131","2",""
"51873","2019-05-13 09:14:17","2","<machine-learning><preprocessing><normalization><feature-scaling>","537","1","1"
"51882","2019-05-13 12:20:16","0","<neural-network><classification><accuracy>","913","0",""
"51887","2019-05-13 13:27:13","0","<feature-selection><feature-reduction>","60","2",""
"51889","2019-05-13 13:29:03","1","<deep-learning><regression><statistics>","249","2",""
"51890","2019-05-13 14:01:52","15","<python><scikit-learn><pandas><missing-data>","45881","4","7"
"51893","2019-05-13 14:19:18","3","<deep-learning><optimization><pytorch><gan>","184","1",""
"51897","2019-05-13 15:45:44","0","<machine-learning><classification><logistic-regression><convergence>","138","1",""
"51904","2019-05-13 18:47:37","1","<machine-learning><neural-network><deep-learning><dataset><lstm>","22","0",""
"51908","2019-05-13 20:53:58","1","<scikit-learn><dataframe><pipelines>","1655","2","1"
"51911","2019-05-14 02:07:52","1","<image-recognition>","20","0",""
"51916","2019-05-14 03:26:53","1","<python><mathematics><linear-algebra>","22","0",""
"51917","2019-05-14 03:29:11","1","<machine-learning><machine-learning-model><databases><data-product>","252","2",""
"51919","2019-05-14 05:09:00","1","<neural-network>","22","0",""
"51925","2019-05-14 05:49:35","3","<classification><perceptron>","249","2",""
"51926","2019-05-14 06:03:19","1","<naive-bayes-classifier><homework>","71","1",""
"51928","2019-05-14 07:29:24","1","<data-analysis>","38","1",""
"51929","2019-05-14 08:02:28","1","<python><keras><tensorflow>","128","0",""
"51934","2019-05-14 09:39:34","2","<classification><nlp><multi-instance-learning>","178","1",""
"51935","2019-05-14 09:45:32","1","<machine-learning><python><feature-selection><numpy><kaggle>","1559","2",""
"51936","2019-05-14 09:59:06","1","<machine-learning><r><predictive-modeling><logistic-regression><evaluation>","284","1",""
"51937","2019-05-14 10:04:10","3","<machine-learning><python><deep-learning><opencv>","78","1",""
"51939","2019-05-14 10:20:29","2","<machine-learning><time-series><lstm><rnn><forecasting>","1220","1",""
"51941","2019-05-14 11:04:52","1","<decision-trees><cost-function>","27","1",""
"51946","2019-05-14 07:00:14","6","<keras><tools>","728","2","1"
"51951","2019-05-14 12:18:47","0","<dimensionality-reduction><matrix-factorisation>","371","1",""
"51952","2019-05-14 12:42:43","1","<machine-learning><nlp><spacy>","1687","1",""
"51955","2019-05-14 14:19:08","3","<python><visualization><data-cleaning><similarity><jaccard-coefficient>","1872","1","2"
"51956","2019-05-14 14:34:06","2","<deep-learning><data-science-model><nlp>","28","0",""
"51957","2019-05-14 14:42:54","1","<neural-network><cnn><rnn>","61","1",""
"51959","2019-05-14 15:04:33","1","<neural-network><image-classification><image-recognition><image>","27","0",""
"51960","2019-05-14 15:42:14","1","<score>","46","0",""
"51961","2019-05-14 15:51:10","1","<deep-learning><cnn><rnn>","135","0",""
"51965","2019-05-14 17:41:34","3","<classification><ensemble-modeling>","279","1","2"
"51970","2019-05-14 20:21:28","2","<python><scikit-learn><clustering><cosine-distance>","8350","1",""
"51972","2019-05-14 21:02:46","3","<rnn><forecast>","76","2",""
"51973","2019-05-14 21:22:08","4","<machine-learning><deep-learning>","67","1",""
